,open,high,low,close,volume,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
862,5678.10986328125,5711.0400390625,5422.22021484375,5422.22021484375,481799700,5794.000187693843,5538.62607421875,5283.251960743656,5560.958722486036,5658.30215324094,5435.213212890625,4139.924813232422,5759.9551923653,28.847303279114687,15.322887523474492,85.85486853226487,-70.53198100879038,-691.06982421875,43.49493659677863,69.41141126862036,65.12716189470682,-80.56841230222344
863,5437.080078125,5587.27978515625,5365.06005859375,5451.009765625,574598900,5775.666567827326,5553.62607421875,5331.585580610174,5524.309070199024,5638.560021087042,5447.6898046875,4151.851212158203,5729.58984375,28.44801140298591,-1.2707496992743472,68.42974488595704,-69.70049458523138,-465.27001953125,44.53082816192588,50.16413456584771,64.74744470333528,-77.43454929691254
864,5460.1201171875,5708.330078125,5460.1201171875,5705.419921875,566694000,5838.442838893989,5588.76201171875,5339.081184543511,5584.679354091016,5644.927630685895,5463.0516015625,4165.78381225586,5711.0400390625,27.22388741645036,6.037846134177016,55.95136513560103,-49.913519001424014,33.14013671875,52.770735894128116,51.22912899626149,56.93489161024322,-49.74093980278684
865,5704.56005859375,5741.7998046875,5583.9599609375,5723.02978515625,528341900,5860.066720705663,5596.70595703125,5333.345193356838,5630.796164446094,5652.365931111643,5478.913994140625,4180.8258605957035,5243.7099609375,25.864169573742867,13.099922035992677,47.38107651567936,-34.281154479686684,-65.330078125,53.28799176484146,70.65519243817171,57.349485333427005,-47.824032537195386
866,5685.4599609375,5709.10009765625,5557.58984375,5628.3701171875,708295200,5838.801871405268,5586.0099609375,5333.218050469733,5629.987482026562,5650.080615499819,5495.805400390625,4194.314011230469,5253.6717578125,24.754035723085547,10.93240204092217,40.091341620727924,-29.158939579805754,-58.669921875,50.11096625015402,86.09303421068141,69.32578521503824,-58.12813327833929
867,5661.06982421875,5849.3701171875,5659.7099609375,5817.02001953125,543142800,5910.318452071869,5664.969921875,5419.621391678132,5692.331661194791,5665.979606359955,5515.389599609375,4207.58076171875,5263.43431875,23.17469418011064,24.158611895101785,36.9047956756027,-12.746183780500914,352.93994140625,55.770488633375734,86.07663845667837,80.94162170184386,-12.967365143182867
868,5804.66015625,5847.10986328125,5744.10986328125,5811.47021484375,484176200,5878.318988535912,5737.06201171875,5595.805034901588,5732.044512411111,5679.835854786983,5531.500400390625,4221.128062744141,5286.8717506875,21.708162747348233,33.80299574430046,36.28443568934225,-2.4814399450417923,435.46044921875,55.57076618929533,84.49183058764397,85.5538344183346,-6.2576185592941584
869,5808.3701171875,5907.16015625,5767.830078125,5876.5400390625,458187300,5944.579765533697,5771.28603515625,5597.992304778803,5780.209687961574,5698.569586622746,5549.301201171875,4234.684963378906,5309.3716853475,20.72978667015323,46.164672820304986,38.2604831155348,7.9041897047701895,346.7998046875,57.49284452403581,91.60812267272014,87.39219723901418,-4.61528497599993
870,5890.009765625,5917.240234375,5753.669921875,5795.259765625,416113000,5952.4438456076305,5785.73203125,5619.020216892369,5785.226380516049,5707.778175099152,5567.554794921875,4248.26576171875,5345.23899360165,19.714768400696563,48.8397578583963,40.376338064107095,8.463419794289202,111.94970703125,54.33100238530584,82.52919746423328,86.20971690819914,-18.11061411203503
871,5774.31005859375,5953.72021484375,5737.2001953125,5937.8701171875,722295000,5953.334298031122,5847.63203125,5741.929764468879,5836.1076260732,5729.69169339328,5585.429794921875,4261.996312255859,5390.999092863518,19.01860271358019,61.75536810851463,44.652144072988605,17.103224035526026,256.02001953125,58.62995768838568,83.97774624596094,86.03835546097146,-2.2323758803549407
872,5932.509765625,5979.8701171875,5857.89013671875,5883.31982421875,625410300,5964.520567352768,5860.8919921875,5757.263417022233,5851.84502545505,5744.3229439480865,5602.940791015625,4274.80851196289,5447.271205061541,18.550250206042488,66.81908076727086,49.085531411845054,17.733549355425808,461.099609375,56.44134202955866,73.63530746521919,80.04741705847114,-15.70408480134315
873,5898.89990234375,6031.5498046875,5864.990234375,6004.330078125,622404900,6038.36418525302,5899.46396484375,5760.563744434479,5902.673376345033,5769.085528155411,5623.51619140625,4288.228562011719,5511.183074516656,18.463367753302425,79.67814563184038,55.20405425584412,24.47409137599626,553.3203125,60.00778397699692,81.85830318613893,79.8237856324397,-4.0840428111659515
874,6019.33984375,6097.8701171875,5944.56982421875,6085.81982421875,544165000,6140.4379437461175,5941.319921875,5742.201900003882,5963.722192302938,5799.250699209063,5648.46458984375,4302.620010986328,5584.034416740575,18.804442669588667,95.34550502173806,63.23234440902291,32.113160612715156,380.39990234375,62.24934533718878,82.54160833978163,79.3450729970466,-1.6443951372439274
875,6064.8798828125,6188.68994140625,6054.669921875,6173.68017578125,520990700,6224.035016615678,6017.00400390625,5809.972991196822,6033.708186795709,5834.910649358795,5675.425390625,4318.103111572265,5666.2481288120825,19.643668708723947,113.54274620659544,73.29442476853741,40.24832143805803,450.650390625,64.55604969683782,94.69566746064389,86.36519299552151,-1.8223920644726033
876,6178.35986328125,6218.56982421875,6106.18994140625,6202.81982421875,515191700,6302.8938858523725,6069.9939453125,5837.094004772627,6090.078732603389,5869.949618393077,5699.576982421875,4333.996110839844,5760.287655079032,20.584968506310222,128.8304399309818,84.4016278010263,44.42881212995552,574.44970703125,65.31307313877895,96.32255358775573,91.18660979606045,-1.8453215925967454
877,6216.4599609375,6304.77978515625,6185.509765625,6262.5400390625,627229300,6327.536979676134,6145.83798828125,5964.138996886365,6147.565834756426,5907.339182266355,5723.012783203125,4351.108811035157,5851.944088906976,21.90113925393309,144.1038303301484,96.34206830685072,47.76176202329769,445.52001953125,66.87460212198705,94.2347369583958,95.0843193355985,-5.000800641438079
878,6230.85986328125,6311.93017578125,6201.0,6241.14990234375,612510100,6316.85081349746,6193.201953125,6069.55309275254,6178.760523952201,5939.130679416583,5745.36578125,4366.849860839844,5942.511228156831,23.15885648127948,152.72161725415117,107.61797809631081,45.10363915784036,429.6796875,65.73318138282706,88.9204828717406,93.15925780596406,-9.383068945406434
