,open,high,low,close,volume,typical,intra diff,inter diff,derivative,1-direction,1-std_err,5-direction,5-std_err,20-direction,20-std_err
1400,5307.06982421875,5371.080078125,5258.85009765625,5364.81005859375,0.0,5331.580078125,1.087987086800764,1.816051623004686,35.68133544921875,1.4082829340969447,28.66827978505741,0.0,0.0,0.0,0.0
1401,5368.08984375,5370.25,5311.43017578125,5352.72021484375,0.0,5344.800130208333,-0.28631467344282,-0.2253545534316465,1.5888671875,-1.4757804972513562,12.962576210769086,0.0,0.0,0.0,0.0
1402,5336.85986328125,5352.7001953125,5285.2001953125,5323.06005859375,0.0,5320.320149739583,-0.25857536156131133,-0.5541137040517968,3.2625732421875,-1.4792252784834272,13.789862670332196,0.0,0.0,0.0,0.0
1403,5318.27001953125,5403.259765625,5307.35986328125,5360.43994140625,0.0,5357.019856770833,0.7929255513565827,0.7022254568056676,27.80120849609375,1.2550347584155055,23.8647340886219,0.0,0.0,0.0,0.0
1404,5370.39013671875,5394.9501953125,5344.8798828125,5383.22021484375,0.0,5374.35009765625,0.23890402369983196,0.4249702204764159,11.070068359375,-0.8584870340606685,11.732828400708168,0.0,0.0,0.0,0.0
1405,5411.2099609375,5452.8701171875,5359.2998046875,5377.39990234375,0.0,5396.523274739583,-0.6248151307714617,-0.10811953194764368,-0.98248291015625,-1.5195592874649284,17.851530159818708,0.0,0.0,0.0,0.0
1406,5337.830078125,5370.7001953125,5270.7001953125,5295.22021484375,0.0,5312.206868489583,-0.7982618902739109,-1.5282420685168279,-3.47869873046875,-1.5269320263126909,18.24805512026437,0.0,0.0,0.0,0.0
1407,5328.97021484375,5376.75,5265.83984375,5275.56982421875,0.0,5306.05322265625,-1.002077108186009,-0.3710967594872697,-6.161376953125,-1.5339278244582277,20.647545947291547,0.0,0.0,0.0,0.0
1408,5276.2001953125,5305.02978515625,5235.52001953125,5276.5,0.0,5272.349934895833,0.005682208339371836,0.017631759454302134,8.8011474609375,-1.4260648386323886,14.890895476951911,0.0,0.0,0.0,0.0
1409,5299.41015625,5322.60986328125,5190.10986328125,5261.009765625,0.0,5257.909830729167,-0.7246163156424396,-0.2935702525348242,2.162353515625,-1.530447012156651,26.488589299690048,0.0,0.0,0.0,0.0
1410,5250.77978515625,5300.39013671875,5232.72021484375,5297.490234375,0.0,5276.866861979167,0.8895907109035237,0.6934119185324525,25.97515869140625,1.433658097652018,17.8198293154315,0.0,0.0,0.0,0.0
1411,5304.919921875,5313.77978515625,5190.9501953125,5249.240234375,0.0,5251.323404947917,-1.049585824479708,-0.910808663448014,-5.52618408203125,-1.5363116192511075,23.459138218406455,0.0,0.0,0.0,0.0
1413,5278.93017578125,5308.4599609375,5173.2001953125,5183.490234375,0.0,5221.716796875,-1.8079409696326483,-1.2525622197557607,-18.88250732421875,-1.5470804606503477,22.15415928234685,0.0,0.0,0.0,0.0
1414,5166.2998046875,5173.0400390625,5090.39013671875,5102.0,0.0,5121.81005859375,-1.244600722342117,-1.5721112742643317,-13.78118896484375,-1.5345211023118488,13.008814907456376,0.0,0.0,0.0,0.0
1415,5124.669921875,5169.509765625,5113.27001953125,5160.47021484375,0.0,5147.75,0.6985872946847568,1.1460253791405333,20.455078125,1.3777690915663383,14.466529466360049,0.0,0.0,0.0,0.0
1416,5164.60986328125,5213.2998046875,5125.31982421875,5213.2998046875,0.0,5183.97314453125,0.942761267456428,1.023735970644481,29.2562255859375,1.4003200899095423,22.96257601784057,0.0,0.0,0.0,0.0
1417,5224.5498046875,5250.83984375,5199.68017578125,5243.2099609375,0.0,5231.243326822917,0.3571629508299067,0.5737279145754577,13.39251708984375,0.44920917345662303,12.47355897211857,0.0,0.0,0.0,0.0
1418,5244.1201171875,5273.06982421875,5211.89013671875,5253.77001953125,0.0,5246.243326822917,0.18401375498861355,0.20140445781160046,11.26617431640625,-1.269944235599821,13.812661468028129,0.0,0.0,0.0,0.0
1420,5216.3798828125,5217.64990234375,5125.7001953125,5165.72021484375,0.0,5169.690104166667,-0.9711652354091203,-1.675935649260794,-7.503662109375,-1.5298236857412906,17.06137484183742,0.0,0.0,0.0,0.0
1421,5125.5,5198.22998046875,5101.5,5183.080078125,0.0,5160.936686197917,1.1234041191103308,0.33605891452204967,33.68377685546875,1.4399863788939478,24.630835108395313,0.0,0.0,0.0,0.0
1422,5199.990234375,5218.60986328125,5055.93994140625,5064.31005859375,0.0,5112.953287760417,-2.609239049802903,-2.2914949748222977,-30.54632568359375,-1.553245352956023,24.96611727239831,0.0,0.0,0.0,0.0
1423,5028.81982421875,5078.31005859375,5000.330078125,5070.97998046875,0.0,5049.873372395833,0.83837078526769,0.13170445327852012,25.55755615234375,1.3674622339034734,19.80781684948262,0.0,0.0,0.0,0.0
1424,5114.7099609375,5116.3701171875,5027.72021484375,5068.58984375,0.0,5070.893391927083,-0.9017152006610833,-0.04713362560995678,-6.21380615234375,-1.5267739133415223,16.734987645764402,0.0,0.0,0.0,0.0
1425,5095.72998046875,5096.89990234375,4983.06982421875,5010.7099609375,0.0,5030.2265625,-1.6684561359632544,-1.1419326597095008,-17.65374755859375,-1.5436946221309753,18.611868857179648,0.0,0.0,0.0,0.0
1426,5034.830078125,5046.9599609375,4969.56982421875,5040.33984375,0.0,5018.95654296875,0.10943300050856668,0.5913310298039336,11.73992919921875,-1.4079422084232083,19.194425509946157,0.0,0.0,0.0,0.0
1428,5067.509765625,5125.27978515625,5034.419921875,5124.1298828125,0.0,5094.60986328125,1.1173163902234093,1.6623886813187665,32.59002685546875,1.4448844711426572,23.819450706789425,0.0,0.0,0.0,0.0
